,ft_cat_country_name,ft_cat_industry_name,ft_cat_sector_name,ft_fin_cash,ft_fin_employees,ft_fin_equity,ft_fin_inventories,ft_fin_market_cap,ft_fin_net_income,ft_fin_ppe,ft_fin_rd,ft_fin_revenue,ft_fin_roa,ft_fin_roe,ft_fin_stock_return,ft_fin_total_assets,ft_fin_total_liab,isin,scope_1,scope_2,scope_3,year
9561,Japan,Utilities—Renewable,Utilities,,6831.0,4100.76096146878,330.858511917293,2486.10490296599,1.18204552680254,13018.4221243244,27.6590517237782,6270.37288066559,-0.0038221030799999,0.0292296496021189,-0.25807855384662,16840.9024002291,,JP3845400005,12510000.0,,,2012
9562,Japan,Utilities—Renewable,Utilities,,7137.0,3514.69370421488,304.573561705649,2855.67950315915,25.1169219091535,11227.0286234748,23.2669981755316,5940.22505467758,7.045575e-05,0.76725211825319,0.451296728015714,14847.6526880711,,JP3845400005,18520000.0,,,2013
9563,Japan,Utilities—Renewable,Utilities,1280.39724549254,8465.5,2828.07650667629,326.385713070631,1540.60849535778,123.549361623824,10382.8168617189,14.7888085991144,5617.31252478436,0.00241248572,4.22794320147174,-0.169968717436388,14212.6495500654,11163.2053828771,JP3845400005,16997159.0,,,2019
9564,Japan,Auto Manufacturers,Consumer Discretionary,,176815.0,40543.1808984217,12594.5235805344,61295.6243966226,2890.17170444131,34783.033914566,5599.55937743094,99536.2873404352,0.00424801694,6.43959496771085,0.652103540748924,117236.963404525,,JP3854600008,1214660.0,2345550.0,,2009
9565,Japan,Auto Manufacturers,Consumer Discretionary,,179060.0,46315.4290605607,10027.600742761,71804.972316225,6236.61656667292,36331.4431567118,4989.46579709277,92381.8403214552,0.0161488179499999,12.1679330965078,0.0511966889141513,124455.42772213,,JP3854600008,1283019.0,2716981.0,72499.0,2010
9566,Japan,Auto Manufacturers,Consumer Discretionary,,187094.0,53517.4383644017,10866.3496506773,55279.8791925971,2678.29284645058,39780.2632259578,5693.66491731815,104356.983842274,0.03652768973,4.77785651180688,-0.252934489610224,139609.975369759,,JP3854600008,1418000.0,2947000.0,65796.0,2011
9567,Japan,Auto Manufacturers,Consumer Discretionary,,190338.0,53052.6150501268,12596.1850311812,65887.2696393056,4428.43707265332,41876.3613429945,6583.18358468451,100657.862046934,0.01041746179,7.77850552499971,0.37448139102171,143152.798295734,,JP3854600008,1240000.0,2960000.0,217940603.0,2012
9568,Japan,Auto Manufacturers,Consumer Discretionary,,199368.0,53546.0239940546,12927.2629886102,74625.2320129254,6236.33404905163,45125.1109251715,6757.80252348632,119144.725156557,0.02438072111,10.9857099408415,0.405563162340849,145026.164499862,,JP3854600008,1410000.0,3540000.0,270952000.0,2013
9569,Japan,Auto Manufacturers,Consumer Discretionary,,204730.0,61396.7826339762,12960.8677382581,53272.4213082928,4637.27729100268,50968.0910669304,4718.45736286603,124846.784990368,0.04486697203,7.57853167631658,-0.165623901783092,155832.767562799,,JP3854600008,1410000.0,3800000.0,275950000.0,2014
9570,Japan,Auto Manufacturers,Consumer Discretionary,,208399.0,59179.378954379,12493.7413134873,58877.637582476,2869.07643508911,54407.9856759235,4389.5814075917,121322.820035796,0.03255169253,4.96798139301488,0.134320689509259,153644.662101407,,JP3854600008,1380000.0,3860000.0,273767000.0,2015
9571,Japan,Auto Manufacturers,Consumer Discretionary,,211915.0,60069.5895522388,11684.6120954454,53037.4938981525,5693.81503146328,60658.1687605008,4403.72350311279,121590.853244781,0.0221719573199999,8.77258144480128,-0.0999049098615017,162189.542892084,,JP3854600008,1310000.0,3840000.0,279960000.0,2016
9572,Japan,Auto Manufacturers,Consumer Discretionary,,215638.0,65499.1560423774,12242.0353132579,62101.5236929439,9558.00659201294,65557.2195368456,4976.39151168801,129278.078185022,0.03653891853,13.9122535579546,0.163317716513737,170134.819437361,,JP3854600008,1280000.0,4000000.0,297610000.0,2017
9573,Japan,Auto Manufacturers,Consumer Discretionary,20646.751985492,219722.0,74661.5659702616,14324.9148875056,47789.0887495094,5503.56494449824,67236.1502948832,5394.93769554794,138597.948272243,0.05892555116,7.5341803704379,-0.224711581670283,181938.506516036,101702.323674945,JP3854600008,1350000.0,4170000.0,302810000.0,2018
9574,Japan,Auto Manufacturers,Consumer Discretionary,22342.2394834335,217680.0,74591.4832190545,14336.0628490895,51655.0877475473,5543.28792007266,67133.6635074764,5940.81771288998,143276.655925388,0.0340113224899999,0.075,0.112228493994107,184479.590717107,106181.689749874,JP3854600008,1380000.0,4090000.0,309820000.0,2019
9575,Japan,Household & Personal Products,Consumer Staples,,4139.0,1763.6815478832,172.170441490598,8044.68244550503,242.005805134773,402.387932061218,47.4612114429474,2178.96187484264,0.11278904556,14.2165992167957,0.671316073582602,2242.0506262416,,JP3855900001,5181.2,10654.2,,2017
9576,Japan,Household & Personal Products,Consumer Staples,707.583920030625,4181.0,1722.08835341365,218.429576037452,6200.65865608609,75.9578618481755,417.673078319058,45.3537882938981,2250.70324842632,0.03374748322,4.33108062759108,-0.231613971849235,2229.37619780749,510.576350302965,JP3855900001,5346.6,10544.6,,2018
9577,Japan,Household & Personal Products,Consumer Staples,596.134410938177,4048.0,1757.98729398766,181.274441443384,5511.4965741264,180.670145130716,404.757302323356,43.3443227084354,2017.41448678076,0.083509235947,10.3765209809092,-0.0816387992056171,2093.34252699092,324.17966276134,JP3855900001,5276.2,10302.1,,2019
9578,Japan,Consumer Electronics,Technology,,366937.0,29878.9642627862,9777.88969466835,34872.9490185639,864.306347297505,20933.4442206882,5135.36347378232,79877.928092815,-0.02318862886,2.7662254180152,-0.122949529945991,85612.5975431912,,JP3866800000,758053.0,2552816.0,64780000.0,2010
9579,Japan,Consumer Electronics,Technology,,293742.0,23309.4093489552,10088.9001489468,14809.3906656055,-9097.5289652124,21073.9787212964,6588.2366806725,99367.625540264,-0.11406201849,-47.2318710709251,-0.196731504752253,80212.1064486634,,JP3866800000,743722.0,2930368.0,85000000.0,2012
9580,Japan,Consumer Electronics,Technology,,271789.0,13420.0233570443,8368.91270290129,28567.0267585915,1202.35783329979,17819.9145600423,6057.65765925869,88087.0579008944,-0.1305221568,8.56572685144357,1.35704022986217,57411.3293147609,,JP3866800000,654169.0,2581100.0,94226900.0,2013
9581,Japan,Consumer Electronics,Technology,,254084.0,15002.9266401783,7289.22638993338,29196.4418460291,1633.81337084342,13841.3260337003,4779.9718592111,77232.9475929905,0.0219700558099999,10.6473633708988,0.180840055651063,50618.9625624791,,JP3866800000,610000.0,2470000.0,99537000.0,2014
9582,Japan,Consumer Electronics,Technology,,252923.0,15178.9294039294,6359.55774735659,25296.2539746486,1375.80030822754,11464.0894978903,4162.24845428951,70228.3232980566,0.03302380917,10.1117134651372,-0.123753194370937,49672.2677494101,,JP3866800000,470000.0,2110000.0,94641000.0,2015
9583,Japan,Consumer Electronics,Technology,,257533.0,12832.6403695807,6847.72442020476,25017.4222601441,1379.29122790694,11461.6662388593,3654.52473831177,63507.9421920776,0.03341782168,9.90342240291268,-0.0174693265027797,48828.0074884295,,JP3866800000,430000.0,2000000.0,95753000.0,2016
9584,Japan,Consumer Electronics,Technology,,274143.0,14112.8479080625,7236.01361409668,35919.3221364661,2129.70176249743,11875.4553989712,4027.51930387691,67816.7557941805,0.0300657702899999,14.3951406337667,0.411834929739852,53692.5511790263,,JP3866800000,440000.0,1970000.0,79576000.0,2017
9585,Japan,Consumer Electronics,Technology,9969.64808237947,271869.0,16069.5558065123,9295.8044589581,22148.2457770522,2562.33242355473,12920.223111162,4050.06946893781,72020.1183669865,0.0410664431899999,15.6942268902179,-0.385016633301275,59155.1175746582,40340.8752446333,JP3866800000,460000.0,1950000.0,81003000.0,2018
9586,Japan,Consumer Electronics,Technology,6917.91105260504,273006.0,17263.7405268856,9183.15105564892,23240.8555513979,2589.0569476082,11965.2536223829,4407.3986124862,72165.1747602541,0.0492052103,0.1485,0.0731783345089429,54333.7529145926,35198.6608019768,JP3866800000,440000.0,2000000.0,74617000.0,2019
9587,Japan,Credit Services,Financials,,5918.0,3057.34082759957,187.260275576264,2907.66493838927,145.972260717303,1699.89799758792,0.0,4157.46951442212,0.02395605624,5.15360215451165,0.0453710426643665,6447.7252231203,,JP3870400003,10727.0,76039.0,,2014
9588,Japan,Credit Services,Financials,,5899.0,2554.40392940393,140.371058411896,4581.98828182823,147.987720489502,1440.01660694927,0.0,2274.30353101995,0.02398096214,6.03943252240021,0.82181706307794,5633.7458168976,,JP3870400003,13044.0,106085.0,550612.0,2015
9589,Japan,Credit Services,Financials,,5732.0,2502.34541577825,113.519282631576,3419.71382696663,172.919310675934,1556.97314706445,0.0,2047.453540802,0.0253173921699999,6.74106741067411,-0.120704020527383,6496.07177291811,,JP3870400003,12580.0,98637.0,530595.0,2016
9590,Japan,Credit Services,Financials,,5548.0,2459.02316394326,93.6641834462062,4279.10724327867,188.645163744688,1603.2845673468,0.0,2188.8214074783,0.02440292549,7.62620367668515,0.235652835976842,7238.40076297056,,JP3870400003,14434.0,89179.0,509070.0,2017
9591,Japan,Credit Services,Financials,415.846919742821,5326.0,2582.66516092603,70.4184157671407,4348.24483893678,228.523163121194,1662.46323446091,0.0,2169.66299409419,0.02502777343,9.06388929622702,0.052659669722491,8141.86016468983,5419.06693505997,JP3870400003,14920.0,103264.0,489439.0,2018
9592,Japan,Credit Services,Financials,418.614491157539,5437.0,2569.0364489354,46.9440338015556,5490.92221942187,231.234601697235,1581.70495413244,0.0,2267.1514109429,0.0288836006,0.08993,0.280816332403904,8042.60798960924,5423.55290062007,JP3870400003,13818.0,99286.0,412256.0,2019
9593,Japan,Conglomerates,Industrials,,38830.0,13405.9308072488,7561.13005789742,10504.9071248286,961.290510151535,11409.8749170229,,70436.1947195604,0.03190070378,7.273433550472,-0.0076948851983081,70450.8404568583,,JP3877600001,148.0,5238.0,,2014
9594,Japan,Conglomerates,Industrials,,39914.0,12641.65001665,7495.26751067489,9031.02241928894,518.502471923828,11371.9068882465,,71313.9032349875,0.01510186548,4.39164371711196,-0.122928860225999,63982.1857515872,,JP3877600001,137.0,4482.0,,2015
9595,Japan,Conglomerates,Industrials,,39952.0,11700.8884150675,6936.08244166523,9876.17094454333,1411.52948230319,10689.4788778126,,60793.1240730286,0.00913111235,11.0874638127424,0.0991038847566359,63327.4244624823,,JP3877600001,135.0,4380.0,,2016
9596,Japan,Conglomerates,Industrials,5726.34970010405,42882.0,16671.1368341803,7851.62985075358,12235.2062368493,2045.86935349554,8514.14029782545,,68033.6764901057,0.03144727146,13.910077074516,-0.0144325761528854,64664.9331266219,46129.2890544147,JP3877600001,626278.0,281131.0,,2018
9597,Japan,Conglomerates,Industrials,4562.18221250649,42117.5,17843.2064236738,8135.44803798199,12963.191406623,2103.79043280182,8366.91573351622,0.0,66741.3160835654,0.03496720856,0.11674,0.0980348525129127,61517.6175606996,42437.007089505,JP3877600001,682406.0,276870.0,,2019
9598,Japan,Regional Banks,Financials,,56770.0,37613.4282045795,,40668.6104745783,4825.31828203052,9924.41152895614,,29917.928982161,0.0021659762,10.5318262865951,-0.0388828039978496,1672234.31330507,,JP3885780001,13323.0,170537.0,,2010
9599,Japan,Regional Banks,Financials,,56109.0,52097.0655441972,,32465.3906305406,6136.14289475884,11438.0557692423,,30903.8241995964,0.0031347650199999,10.4834906642713,-0.272310222025794,1940299.42740899,,JP3885780001,17957.0,207805.0,9166.0,2011
9600,Japan,Regional Banks,Financials,,55492.0,59325.9089261988,,43749.5491770154,6760.76969899237,11226.7700591292,,32435.6458453452,0.00345598127,10.3402700329173,0.578104073772633,2009362.7622579,,JP3885780001,17119.12,181449.01,9532.0,2012
9601,Japan,Regional Banks,Financials,,54911.0,62955.9719715469,,52510.2882561624,6872.36319399439,9583.97359441034,,33322.695657108,0.0038507863099999,11.1121468663226,0.493199502057454,1886950.65788943,,JP3885780001,17561.0,172895.0,6066.0,2013
9602,Japan,Regional Banks,Financials,,54784.0,62607.733307491,,41281.7241038539,5570.3127564257,8984.47322485596,,26793.0671485774,0.00436195902,8.36809298321725,-0.0804437642190578,1707266.88606242,,JP3885780001,16177.0,205459.0,5599.0,2014
9603,Japan,Regional Banks,Financials,,56375.0,67973.2184482184,,50351.3725649772,5587.26718521118,8989.37625591084,,27592.4894174319,0.00375171371,8.21452933328901,0.222066090461285,1581694.72387578,,JP3885780001,15546.0,231031.0,5503.0,2015
9604,Japan,Regional Banks,Financials,,59179.0,72588.6282871358,,45664.230487352,5573.53337477148,9660.4918416664,,25781.7576293945,0.00378815417,7.23041069931723,-0.100205659519909,1721238.28047052,,JP3885780001,15735.0,228511.0,6390.0,2016
9605,Japan,Regional Banks,Financials,,60051.0,76530.9929969474,,46113.819399069,5201.97971430421,10197.6935816081,,29318.2775055747,0.00328178598,6.5550230176984,0.0116272993504922,1799413.16753701,,JP3885780001,15604.0,221615.0,6967.0,2017
9606,Japan,Regional Banks,Financials,436684.649481105,59132.0,85328.5055524186,,39414.3247433271,870.79029950127,10447.839961879,,29897.1636911854,0.0030001017699999,1.08400518170776,-0.135463441364745,1927863.2759287,1786134.7591493,JP3885780001,16025.0,213708.0,6597.0,2018
9607,Japan,Regional Banks,Financials,404081.112603153,59591.5,78938.2262721039,,39324.1994826122,881.237452089797,9368.98474141955,,34202.203893099,0.0005852882899999,0.01,0.0325682048859621,1814087.19099954,1716329.17792377,JP3885780001,16028.0,202780.0,6785.0,2019
9608,Japan,Specialty Chemicals,Basic Materials,,12868.0,4615.03307276007,2894.92055660114,3121.58459167767,-12.7530517792329,5643.52112291381,422.315189164132,16251.2176866997,0.0267694091599999,-0.268112932255557,-0.174233617163399,15632.566179391,,JP3888300005,4030000.0,1650000.0,57300.0,2011
9609,Japan,Specialty Chemicals,Basic Materials,,12846.0,4438.16886097355,3018.37306393124,2635.86994072252,-98.2907040603459,5232.74827855267,420.154166661203,18414.3429595307,0.00592962973,-2.18995854692528,-0.0217399962928416,15265.8491661977,,JP3888300005,4060000.0,1390000.0,49100.0,2012
9610,Japan,Specialty Chemicals,Basic Materials,,14271.0,4000.20171992781,3027.47354115732,2469.84539198159,-250.949595768005,4750.44775385968,385.937864501029,16961.3883744925,-0.00587596336,-6.89069134428512,0.167919002119306,14230.964614274,,JP3888300005,3760000.0,1540000.0,370500.0,2013
9611,Japan,Specialty Chemicals,Basic Materials,,13423.0,3393.48791755508,2141.42974053323,4600.33907910753,598.767166083679,3678.11728806794,262.257457733154,11191.2892684937,0.02206655988,15.5926138351712,-0.0113158876217183,11201.1030512154,,JP3888300005,4210000.0,1570000.0,10290000.0,2016
9612,Japan,Specialty Chemicals,Basic Materials,,17277.0,4037.45735320524,2221.5202287063,6579.209351599,645.885022319853,3674.31570031587,284.215627485886,11195.0316574015,0.05715439859,14.8937144093592,0.421757540184153,11895.5846280092,,JP3888300005,4260000.0,1460000.0,10710000.0,2017
9613,Japan,Specialty Chemicals,Basic Materials,733.908325683241,17743.0,4814.47393186524,2579.61396960728,4630.20894090107,686.372052757069,4070.59627893195,301.148346580565,11986.7995412797,0.0573251780799999,14.3140438984072,-0.293348064424525,13458.4740623916,7846.08197675297,JP3888300005,4100000.0,1480000.0,11080000.0,2018
9614,Japan,Specialty Chemicals,Basic Materials,994.835354047456,17510.0,4979.38469866474,2727.47004702687,5045.08558330554,694.606680051104,4002.91848503053,322.792800374329,13372.2301042099,0.05901207312,0.14282,0.12172754147915,13561.6760189831,7787.46931737903,JP3888300005,3780000.0,1440000.0,11694000.0,2019
9615,Japan,Insurance—Property & Casualty,Financials,,36643.0,18031.9483029351,,12487.8560822508,1008.65874672309,6090.39459011145,,44226.1778218718,-0.0129323956599999,4.788908629914,0.238722713993933,176647.4835786,,JP3890310000,27190.0,79795.0,10091.0,2012
9616,Japan,Insurance—Property & Casualty,Financials,,37055.0,21229.2069221786,,17003.4656382549,932.909963963553,5191.12004777603,,51056.309549585,0.0056030731799999,4.38746976457685,0.694400662885928,169268.947941581,,JP3890310000,23081.0,75880.0,9942.0,2013
9617,Japan,Insurance—Property & Casualty,Financials,,38358.0,21904.4965597442,,15214.9541792787,1240.22715178039,4702.35458511114,,43304.8178068418,0.005831705,5.17357193929491,0.0457553988320041,163889.377531603,,JP3890310000,23005.0,91241.0,9821.0,2014
9618,Japan,Insurance—Property & Casualty,Financials,,40617.0,25030.9107559108,,18794.2273156873,1511.57160949707,3991.08590107784,,42381.2836000873,0.0077302332799999,6.36353326213115,0.265833572814738,156664.957972638,,JP3890310000,23057.0,88761.0,354741.0,2015
9619,Japan,Insurance—Property & Casualty,Financials,,40641.0,23970.9310589908,,19677.1916910606,1943.40988912247,4251.06981127709,,40720.2648620605,0.00930182229,7.78359053698664,0.0507786220492204,180645.479213364,,JP3890310000,22983.0,100584.0,348082.0,2016
9620,Japan,Insurance—Property & Casualty,Financials,,41295.0,24324.6992278686,,20087.1255783423,1389.99942562729,4172.6195663726,,48340.3251475412,0.01019304059,5.45241580948238,0.0919613011723621,190561.786964815,,JP3890310000,25010.0,94943.0,360732.0,2017
9621,Japan,Insurance—Property & Casualty,Financials,13557.4257591406,41467.0,27683.7756446452,,16936.5156715689,1737.73911579326,4321.80450374633,,46566.8800222874,0.00704158148,6.76994938680642,-0.14701597774398,211310.978367019,178465.57155095,JP3890310000,26315.0,94615.0,393904.0,2018
9622,Japan,Insurance—Property & Casualty,Financials,13206.7761443262,41381.0,24822.3024178997,,19713.6088524141,1751.06769650159,4186.25860780478,,49131.4701036401,0.0085245045,0.068,0.201538114419286,208994.359648153,182334.761292604,JP3890310000,27948.0,76721.0,408652.0,2019
9623,Japan,Banks—Diversified,Financials,,46429.0,33307.870606215,,57942.6897918018,4038.31622359157,4383.37493893597,,33209.6312653748,0.00481266872,12.3053772437065,-0.305276828750941,854188.509031798,,JP3890350006,24230.0,,,2007
9624,Japan,Banks—Diversified,Financials,,64635.0,62943.4835125015,,50942.9662882484,9577.69274456427,14345.0033864267,,49413.8963922067,0.00456928099,13.7409560208733,0.508558662237746,1738145.43416959,,JP3890350006,8445.0,139790.0,20703.0,2012
9625,Japan,Banks—Diversified,Financials,,66475.0,67379.3183989808,,72919.2850428957,8339.26730336435,21099.4728192464,,51250.1047075354,0.00629377521,12.2599291605552,0.791060738766342,1581544.69863921,,JP3890350006,6121.0,105094.0,22552.0,2013
9626,Japan,Banks—Diversified,Financials,,68739.0,70558.9495106115,,51599.2635513469,6859.94982534088,22787.6674928218,,44271.6595742907,0.00621400453,9.24362321426173,-0.169072927596107,1568523.40288633,,JP3890350006,6277.0,153667.0,6598.0,2014
9627,Japan,Banks—Diversified,Financials,,73652.0,75129.3123543123,,54143.0690204148,5385.27573013306,23104.8810926564,,42935.0424245121,0.0050323069099999,7.20896841790785,0.0697733447940549,1529644.16147465,,JP3890350006,10526.0,179615.0,10050.0,2015
9628,Japan,Banks—Diversified,Financials,,77205.0,79216.8354655295,,54072.0036542075,6524.47415003739,25974.6781234741,,38930.188873291,0.00408143237,7.57593328511245,0.0109948214419119,1660090.20558418,,JP3890350006,16308.0,175443.0,18661.0,2016
9629,Japan,Banks—Diversified,Financials,,72978.0,87403.6810917579,,61123.0375514527,6625.94032207876,27834.8917574454,,46286.8933269158,0.00420604275,7.29687688633571,0.132101970330647,1775030.15587091,,JP3890350006,16757.4,172028.1,19010.4,2017
9630,Japan,Banks—Diversified,Financials,472867.421526303,86659.0,97809.9755317147,,46491.5335059181,6552.89403756894,32676.354600518,,51105.1911090612,0.00422499969,6.86637697111723,-0.222037481808323,1871641.64155305,1644060.8529981,JP3890350006,16802.7,169841.0,17402.1,2018
9631,Japan,Banks—Diversified,Financials,491640.920665621,79818.5,97194.7942980873,,51022.4696544922,6631.51122467604,13594.4627585262,,50847.8466050606,0.0039341381899999,0.069,0.162092914181872,1839988.80558506,1645847.82168453,JP3890350006,17119.9,167426.0,17779.7,2019
9632,Japan,Regional Banks,Financials,,20965.0,20403.3627289466,,15080.6547964441,1453.39617157821,2229.28575823829,,10956.9976280313,0.00389373778,7.10333502836396,-0.144455423160421,406752.554944668,,JP3892100003,5592.0,40971.0,,2014
9633,Japan,Regional Banks,Financials,,21852.0,19897.360972361,,14959.1202073455,1389.93204879761,1864.23172074556,,10252.2756191334,0.00391260804,7.00200064352845,0.0098765402896907,385540.519057173,,JP3892100003,5806.0,44799.0,,2015
9634,Japan,Regional Banks,Financials,,22143.0,21121.1353944563,,13999.471009119,1121.52371287905,2018.0968542695,,9758.50398635864,0.00342982744,5.0178604297948,-0.0567780019651003,518083.072704285,,JP3892100003,5577.0,43341.0,,2016
9635,Japan,Regional Banks,Financials,,22351.0,22115.2271502963,,15499.5953033272,1389.35881884396,2026.50990904681,,11420.4408672433,0.00217014901,6.052122552475,0.104999177317309,587397.691447497,,JP3892100003,5002.0,38814.0,,2017
9636,Japan,Regional Banks,Financials,263896.70414743,21498.0,24707.9521927348,,14309.6409203422,1568.06458981708,2015.85291529633,,11258.1048139259,0.0024773388,6.58675365166342,-0.0745703419340342,642753.027383422,599179.651555159,JP3892100003,4907.0,35926.0,,2018
9637,Japan,Regional Banks,Financials,126126.017353282,21924.5,23949.1519307109,,14977.1251380733,1586.86804161343,1909.1296517849,,12759.8020944484,0.00288295549,0.066,0.119287525549073,515237.992368117,486406.183674025,JP3892100003,4575.0,32493.0,,2019
9638,Japan,Conglomerates,Industrials,,48090.0,36512.8039069965,8870.15722876042,25495.5492840869,3494.93582748063,18719.0106939878,,59248.4398880228,0.0319622466899999,9.65120439845688,0.178915007244783,114627.487346616,,JP3893600001,1364000.0,366000.0,,2013
9639,Japan,Conglomerates,Industrials,,47118.0,36978.0695803857,7854.58055248857,24296.6578444107,2789.91258339025,19492.6634548157,64.8887092247605,57221.0400618725,0.03357760412,7.74398583448655,0.153523345982421,111582.450747978,,JP3893600001,1460000.0,390000.0,,2014
9640,Japan,Conglomerates,Industrials,,43611.0,34130.8275058275,7168.72176881507,21587.4413569446,-694.59545135498,17912.3776974604,54.6167101711035,49199.9158841837,0.0275952299,-2.2303570282585,-0.0888746881721695,101754.600005154,,JP3893600001,384000.0,341000.0,,2015
9641,Japan,Conglomerates,Industrials,,42316.0,30025.9861407249,6712.11340790987,24752.417391814,2827.06681405008,17246.7455426455,48.2994079589844,39636.2762527466,-0.00579005316,8.60911508366817,0.159420996315905,97072.9196538851,,JP3893600001,284000.0,338000.0,42000.0,2016
9642,Japan,Conglomerates,Industrials,,42304.0,33508.5203806788,7313.83825708274,29216.2795989858,3775.78149410337,16364.4619335718,,40299.8403893802,0.0291055619399999,10.8598613137796,0.181578509027104,103212.895606899,,JP3893600001,314000.0,328000.0,40020.0,2017
9643,Japan,Conglomerates,Industrials,10352.0702354038,43993.0,37405.5618294749,8068.05670022778,26846.2407427136,3735.21119139157,16266.0710616009,,44140.0540065244,0.0386976786299999,10.0563482283854,-0.0377529367856753,106315.540768821,64859.7578976637,JP3893600001,359000.0,305000.0,38397.0,2018
9644,Japan,Conglomerates,Industrials,8564.76953836129,43148.5,38462.34211476,5490.13005010784,31205.5629509451,3600.92170158774,17575.8336067945,0.0,62739.9333900884,0.03713700743,9.68990487749855,0.203817033790369,107925.91477327,66427.5025006631,JP3893600001,332000.0,377000.0,41922.0,2019
9645,Japan,Department Stores,Consumer Discretionary,,12285.0,4678.33000333,497.986217144877,5208.13743476533,220.728294372559,6096.26820420846,,11579.9259183276,0.02316651774,4.70420780437765,0.0565586764089994,10769.7305573523,,JP3894900004,43219.0,156446.0,,2015
9646,Japan,Department Stores,Consumer Discretionary,,12382.0,5019.05650319829,545.96733751893,4269.18732673438,138.289275160059,6506.53487162292,,10719.5789299011,0.01967265379,2.6370239929562,-0.197192818275149,11504.4528389201,,JP3894900004,27373.0,235029.0,,2016
9647,Japan,Department Stores,Consumer Discretionary,,14269.0,5124.84288022984,535.098265992478,4902.99937969264,-8.65270289033651,6537.47641843837,,11575.2694473658,0.01136152327,-0.166894355350974,0.119750969756765,11774.8720734883,,JP3894900004,27350.0,217632.0,,2017
9648,Japan,Department Stores,Consumer Discretionary,509.743704868698,13211.0,5443.48767174854,487.90775480587,4380.77041067374,121.547775065526,7001.63472054899,0.0,11335.9069588929,-0.0006544664599999,2.33193833399364,-0.122046176890425,11993.7446862785,6369.44477375315,JP3894900004,27281.0,207287.0,,2018
9649,Japan,Department Stores,Consumer Discretionary,424.114679417382,13740.0,5211.19631901841,423.119694963098,3585.26887523036,122.434150772025,6683.41739431024,0.0,10792.2503035646,0.00997240545,0.0238099999999999,-0.180131885547659,11270.0645213574,5927.60842699322,JP3894900004,25644.0,184541.0,3462866.0,2019
9650,Japan,Chemicals,Basic Materials,,53882.0,7214.07019045581,5080.60794939101,10233.2125146335,975.98644653894,12490.0793738775,1473.76143809594,27082.7502244208,0.0107707169999999,11.6637942463211,0.427232308025779,35906.4324485771,,JP3897700005,6570000.0,2900000.0,,2010
9651,Japan,Chemicals,Basic Materials,,53979.0,9127.39627179796,5852.57036441937,8300.83348286708,449.408932907507,13131.8662084825,1527.66091418453,36978.8058923986,0.03687259846,4.63768040179464,-0.214812036924185,39744.3800189719,,JP3897700005,7500000.0,1200000.0,,2011
9652,Japan,Chemicals,Basic Materials,,55131.0,9317.44172001449,6271.29258728027,7421.25428539663,224.299169555306,12549.2198428251,1754.58943272475,40629.5259389058,0.0229879975,2.34286365821101,0.0356571430521399,38568.2015230693,,JP3897700005,7278171.43,1073828.57,,2012
9653,Japan,Chemicals,Basic Materials,,56031.0,8664.0620023357,5817.54009562545,6964.99677831305,321.92786078155,11290.6959422473,1624.98693374917,37253.4553779103,0.01319648094,3.75551643882758,0.170576873310941,35181.4371881671,,JP3897700005,9364000.0,2036000.0,40100000.0,2013
9654,Japan,Chemicals,Basic Materials,,68263.0,8734.36379494137,5739.738642212,7393.55739099962,553.986394050531,10856.4351106063,1340.30124623328,34928.4341618009,0.01775687674,6.46486042056276,0.241438443273157,33785.1037162952,,JP3897700005,8042000.0,1072000.0,42600000.0,2014
9655,Japan,Chemicals,Basic Materials,,68988.0,8170.69597069597,4965.64495304599,9695.48912512633,1042.82585525513,12492.3571150973,1203.54292811546,33282.312638497,0.0247231716099999,12.8197266567741,0.330739987717067,36047.8448149487,,JP3897700005,7764000.0,1000000.0,41840000.0,2015
9656,Japan,Chemicals,Basic Materials,,69291.0,8637.14463397299,4888.66044000536,9789.22577466955,1419.12038608827,12486.6495382562,1055.77509307861,29507.2075500488,0.04182307976,14.8937170326542,0.0041595941112235,37579.7315211147,,JP3897700005,7771000.0,4283000.0,43240000.0,2016
9657,Japan,Chemicals,Basic Materials,,69230.0,9798.86873765487,4829.31883703079,16533.7345142764,1910.88492152095,12848.2544620531,1166.24724941328,31176.7930169646,0.04925085651,17.818663373084,0.67757234135273,40056.9593780553,,JP3897700005,7200000.0,7000000.0,54370000.0,2017
9658,Japan,Chemicals,Basic Materials,2540.24567080358,72020.0,12100.0376435159,5713.87757078838,11430.8477914412,1528.74800110236,13479.1604710827,1252.63889507204,33603.9401053041,0.0603083788,12.7289252493808,-0.302087129998559,44206.9964165939,25446.9437640952,JP3897700005,7470000.0,7345000.0,49640000.0,2018
9659,Japan,Chemicals,Basic Materials,2880.35184569742,70625.0,12431.8567304222,5629.02873672545,11330.945255805,1546.9477142075,15208.5117544234,1297.05065467209,35379.9160764292,0.04219011569,0.12303,0.0316880521305711,50345.6512531638,31770.7894015076,JP3897700005,6787000.0,7400000.0,49260000.0,2019
9660,Japan,Conglomerates,Industrials,,58583.0,24113.5876163497,11564.2815263346,41998.864986722,2941.28811681457,15966.2358937692,25.8901461102068,61110.349229129,0.02111516785,10.2211080266796,0.900151235865998,110539.676272685,,JP3898400001,95100.0,1991207.0,,2009
